timestamp,ox,oy,oz,r1x,r1y,r1z,r2x,r2y,r2z
10079.746373,11.190790,22.104556,0.998126,882.232731,-1863.512560,-1041.691071,429.065481,-2008.257253,-969.728449
10079.746373,11.190790,22.104556,0.998126,1205.657404,-1757.125204,-774.013621,654.964190,-1970.948837,-796.757650
10079.746373,11.190790,22.104556,0.998126,745.496869,-1945.698660,-767.078872,1325.998265,-1697.303183,-732.045475
10079.746373,11.190790,22.104556,0.998126,1043.115618,-1840.828413,-366.385336,724.360371,-1960.952795,-397.073544
10079.779708,11.210728,22.070780,0.991511,351.745753,-2032.854566,-926.254492,958.067547,-1835.273386,-1020.447341
10079.779708,11.210728,22.070780,0.991511,888.832598,-1857.619083,-1052.253370,454.305753,-2002.914847,-983.075223
10079.779708,11.210728,22.070780,0.991511,1200.542385,-1754.744526,-775.707768,652.223746,-1971.791253,-800.547607
10079.779708,11.210728,22.070780,0.991511,746.666998,-1944.540677,-771.159270,1316.367117,-1696.514438,-732.202944
10079.779708,11.210728,22.070780,0.991511,1039.996555,-1838.803825,-368.373687,731.550588,-1957.883085,-392.260297
10079.813074,11.231954,22.038761,0.983402,885.167373,-1857.075004,-1057.832963,451.868131,-2004.542527,-989.913611
10079.813074,11.231954,22.038761,0.983402,1185.152998,-1758.884365,-777.166691,650.276934,-1972.439561,-806.493340
10079.813074,11.231954,22.038761,0.983402,745.173333,-1944.892545,-771.970762,1316.385001,-1691.800608,-732.380567
10079.813074,11.231954,22.038761,0.983402,1038.701025,-1836.596172,-363.645608,726.857913,-1959.208300,-392.274484
10079.813074,11.231954,22.038761,0.983402,407.339676,-2021.220536,-944.453080,891.143749,-1862.262189,-1012.969372
10079.846444,11.255222,22.005305,0.973633,878.259434,-1858.610911,-1063.921887,420.784768,-2013.375409,-994.529276
10079.846444,11.255222,22.005305,0.973633,397.757221,-2025.382123,-946.551346,880.429291,-1865.495391,-1018.206832
10079.846444,11.255222,22.005305,0.973633,1182.717323,-1758.012795,-778.039790,645.078942,-1974.867703,-808.117357
10079.846444,11.255222,22.005305,0.973633,743.963893,-1945.607681,-773.914598,1313.506078,-1690.478720,-732.902939
10079.846444,11.255222,22.005305,0.973633,1037.295332,-1835.837433,-364.616086,726.221290,-1959.773778,-393.965254
10079.879830,11.281179,21.971128,0.963485,858.038021,-1864.883695,-1069.990566,393.262675,-2021.612453,-995.890138
10079.879830,11.281179,21.971128,0.963485,387.084102,-2029.493092,-949.701245,869.064483,-1868.893215,-1020.746918
10079.879830,11.281179,21.971128,0.963485,1214.922802,-1745.131604,-361.007564,730.797437,-1957.994673,-388.938560
10079.879830,11.281179,21.971128,0.963485,730.012256,-1950.330590,-775.829203,1262.932677,-1715.009215,-739.017063
10079.879830,11.281179,21.971128,0.963485,1275.311686,-1705.851040,-766.825468,705.080768,-1955.705454,-811.367880
10079.913173,11.311279,21.936864,0.956312,373.140643,-2032.788078,-956.670355,908.390475,-1845.670311,-1040.238307
10079.913173,11.311279,21.936864,0.956312,866.336059,-1856.518340,-1078.064008,420.118678,-2014.166300,-1007.632080
10079.913173,11.311279,21.936864,0.956312,631.923090,-1980.993468,-780.355977,1225.991424,-1727.661296,-747.422940
10079.913173,11.311279,21.936864,0.956312,1269.303192,-1701.080212,-773.673406,680.454269,-1961.803408,-817.368084
10079.913173,11.311279,21.936864,0.956312,1032.304245,-1831.630498,-364.277055,718.884084,-1960.681134,-391.566387
10079.946548,11.344741,21.904243,0.953268,852.123363,-1857.240259,-1084.117332,410.646710,-2015.118969,-1017.402686
10079.946548,11.344741,21.904243,0.953268,611.281031,-1981.820168,-828.516037,958.542492,-1850.034878,-812.473085
10079.946548,11.344741,21.904243,0.953268,1151.402319,-1757.793447,-788.151886,612.720828,-1982.311341,-818.814812
10079.946548,11.344741,21.904243,0.953268,732.729082,-1944.474465,-783.808334,1297.556552,-1679.585905,-738.565926
10079.946548,11.344741,21.904243,0.953268,1026.196228,-1829.877504,-362.290244,713.020851,-1961.135076,-392.665848
10079.946548,11.344741,21.904243,0.953268,356.051086,-2036.177218,-965.245679,859.584200,-1862.193558,-1039.191179
10079.979953,11.379317,21.871515,0.954426,829.461978,-1861.308964,-1097.858971,372.817842,-2024.062989,-1023.145315
10079.979953,11.379317,21.871515,0.954426,350.894416,-2035.994254,-979.771023,834.391790,-1868.591094,-1047.131548
10079.979953,11.379317,21.871515,0.954426,604.123613,-1982.337393,-838.540272,951.678159,-1849.348065,-819.118766
10079.979953,11.379317,21.871515,0.954426,1379.135493,-1620.539070,-763.408250,831.531688,-1901.197185,-818.963725
10079.979953,11.379317,21.871515,0.954426,1023.360687,-1828.214023,-364.735144,706.711295,-1962.415887,-393.029785
10079.979953,11.379317,21.871515,0.954426,734.525121,-1941.644632,-790.905419,1294.563332,-1675.272222,-742.935343
10080.013289,11.414308,21.840789,0.959634,780.221540,-1877.688939,-1105.872259,350.611135,-2027.309282,-1037.085274
10080.013289,11.414308,21.840789,0.959634,324.800463,-2040.389130,-993.192221,828.246148,-1866.038685,-1063.878862
10080.013289,11.414308,21.840789,0.959634,711.278872,-1948.209467,-798.791424,1240.470271,-1702.352546,-755.716920
10080.013289,11.414308,21.840789,0.959634,1247.283650,-1695.451119,-787.302322,672.503063,-1958.407252,-836.715251
10080.013289,11.414308,21.840789,0.959634,1019.011586,-1828.094958,-366.436272,702.106534,-1963.450760,-398.840045
10080.013289,11.414308,21.840789,0.959634,588.439910,-1985.657710,-847.860827,972.256145,-1836.601765,-826.471474
10080.046641,11.445473,21.808498,0.965680,816.866374,-1859.417528,-1125.730647,384.414723,-2015.787380,-1060.274364
10080.046641,11.445473,21.808498,0.965680,309.886620,-2042.850594,-1005.523433,813.488811,-1870.030918,-1078.247845
10080.046641,11.445473,21.808498,0.965680,1115.134823,-1767.092169,-811.965591,584.388694,-1987.909750,-845.024990
10080.046641,11.445473,21.808498,0.965680,779.050571,-1922.540305,-803.302102,1284.819179,-1675.720012,-758.683937
10080.046641,11.445473,21.808498,0.965680,578.775562,-1988.731105,-854.138405,946.145573,-1847.956703,-836.957127
10080.080022,11.473675,21.776518,0.971306,292.770020,-2045.803084,-1021.016025,886.370176,-1834.838885,-1111.647395
10080.080022,11.473675,21.776518,0.971306,803.891936,-1862.603095,-1147.110988,330.506414,-2028.834377,-1071.027204
10080.080022,11.473675,21.776518,0.971306,569.783306,-1991.703806,-867.674440,941.581293,-1850.897754,-847.961861
10080.080022,11.473675,21.776518,0.971306,1098.678645,-1776.808183,-823.565040,572.086332,-1992.586356,-853.038367
10080.080022,11.473675,21.776518,0.971306,786.651472,-1920.427701,-812.894480,1287.655201,-1675.599304,-768.716294
10080.080022,11.473675,21.776518,0.971306,1015.221454,-1831.860255,-368.292531,690.436747,-1969.515591,-403.127551
10080.113374,11.500527,21.743696,0.978886,788.774815,-1866.344571,-1161.270324,327.327130,-2027.647583,-1085.915438
10080.113374,11.500527,21.743696,0.978886,276.838993,-2047.787598,-1034.974750,796.776098,-1872.410094,-1115.750848
10080.113374,11.500527,21.743696,0.978886,1372.025549,-1620.292729,-795.515526,834.343108,-1896.913877,-857.754497
10080.113374,11.500527,21.743696,0.978886,766.504308,-1927.503903,-825.977657,1283.995801,-1677.543448,-775.496727
10080.113374,11.500527,21.743696,0.978886,1014.256230,-1832.855738,-372.958936,690.179910,-1970.096114,-405.565202
10080.113374,11.500527,21.743696,0.978886,731.578491,-1936.064240,-869.985671,1057.696699,-1795.549274,-848.312351
10080.146745,11.527237,21.711847,0.988392,269.537569,-2047.037805,-1047.585548,634.711858,-1933.935715,-1109.256571
10080.146745,11.527237,21.711847,0.988392,788.719644,-1861.703421,-1181.040305,311.083943,-2028.165728,-1102.460541
10080.146745,11.527237,21.711847,0.988392,1039.254365,-1804.045088,-851.499484,560.894279,-1993.852409,-875.710782
10080.146745,11.527237,21.711847,0.988392,770.917773,-1924.417127,-836.137259,1287.221380,-1674.121839,-786.643003
10080.146745,11.527237,21.711847,0.988392,1199.590769,-1735.607441,-377.831864,702.374456,-1965.407019,-403.138063
10080.146745,11.527237,21.711847,0.988392,578.944793,-1986.094078,-892.994921,1037.885165,-1803.604102,-861.187643
10080.180136,11.552963,21.679837,0.998069,736.970617,-1877.397448,-1199.023142,282.889126,-2030.976672,-1115.157084
10080.180136,11.552963,21.679837,0.998069,265.272196,-2043.333620,-1067.625120,773.050837,-1873.406515,-1152.518659
10080.180136,11.552963,21.679837,0.998069,1015.270243,-1814.025429,-865.142633,552.794576,-1994.147084,-887.517713
10080.180136,11.552963,21.679837,0.998069,774.822208,-1921.095855,-847.672685,1282.989843,-1675.909970,-796.708483
10080.180136,11.552963,21.679837,0.998069,1011.219231,-1834.275092,-379.379793,683.333431,-1972.138260,-416.741656
10080.213494,11.576819,21.645972,1.004749,1231.597977,-1718.509060,-390.349924,795.488414,-1928.731787,-392.830913
10080.213494,11.576819,21.645972,1.004749,764.552118,-1860.659633,-1220.765929,301.985375,-2019.266933,-1143.688974
10080.213494,11.576819,21.645972,1.004749,235.989518,-2045.696153,-1077.810609,610.566168,-1933.475040,-1142.161123
10080.213494,11.576819,21.645972,1.004749,1365.522676,-1621.373656,-829.272775,825.349642,-1894.914192,-892.156988
10080.213494,11.576819,21.645972,1.004749,761.408580,-1924.261068,-857.877830,1234.474949,-1702.863435,-816.596200
10080.246846,11.601171,21.612144,1.008286,761.463247,-1855.723628,-1239.229443,282.423318,-2018.528118,-1156.029744
10080.246846,11.601171,21.612144,1.008286,1198.404557,-1737.024380,-383.259247,693.571923,-1966.349838,-412.925218
10080.246846,11.601171,21.612144,1.008286,223.402557,-2042.199226,-1096.517509,757.569351,-1869.401606,-1186.347997
10080.246846,11.601171,21.612144,1.008286,761.087799,-1921.877626,-866.802476,1233.851295,-1701.933320,-825.035877
10080.246846,11.601171,21.612144,1.008286,1241.675292,-1693.758052,-856.503825,723.739900,-1930.955716,-906.795682
10080.246846,11.601171,21.612144,1.008286,528.768888,-1993.338683,-925.657574,892.650431,-1863.650154,-905.385360
10080.280246,11.626025,21.577668,1.008657,755.595850,-1851.695240,-1254.172271,284.222156,-2011.531727,-1171.795901
10080.280246,11.626025,21.577668,1.008657,221.205917,-2037.185400,-1107.651402,751.329731,-1865.813889,-1201.359829
10080.280246,11.626025,21.577668,1.008657,421.899434,-1976.721511,-1179.742659,738.880241,-1863.651251,-1231.090125
10080.280246,11.626025,21.577668,1.008657,1049.848594,-1791.099927,-889.908161,527.409097,-1991.954255,-919.036708
10080.280246,11.626025,21.577668,1.008657,753.227287,-1921.462671,-876.904867,1280.383090,-1673.423196,-825.791244
10080.280246,11.626025,21.577668,1.008657,1199.575429,-1735.805169,-385.447053,699.131844,-1962.765798,-416.174679
10080.313576,11.651345,21.543079,1.006539,692.432347,-1870.159213,-1259.782975,231.672941,-2019.453616,-1167.129552
10080.313576,11.651345,21.543079,1.006539,200.398192,-2035.823839,-1115.217532,746.797080,-1859.862608,-1218.875977
10080.313576,11.651345,21.543079,1.006539,518.301952,-1995.129265,-889.355917,1012.943487,-1809.515183,-864.497042
10080.313576,11.651345,21.543079,1.006539,1363.688775,-1616.734219,-851.124945,885.466835,-1861.082669,-910.839259
10080.313576,11.651345,21.543079,1.006539,882.078148,-1863.254897,-905.435612,514.444418,-1991.823672,-923.734273
10080.313576,11.651345,21.543079,1.006539,1191.521871,-1738.769567,-388.273183,691.270239,-1963.275878,-415.621795
10080.346957,11.677610,21.508017,1.003028,735.352325,-1844.535453,-1279.530217,283.744600,-1997.755969,-1198.068723
10080.346957,11.677610,21.508017,1.003028,178.651072,-2034.040545,-1124.405115,575.702582,-1919.843954,-1197.780138
10080.346957,11.677610,21.508017,1.003028,747.270839,-1915.821580,-885.265176,1230.566193,-1693.918739,-844.044008
10080.346957,11.677610,21.508017,1.003028,1235.219458,-1687.351351,-874.465856,714.587688,-1922.310301,-926.639091
10080.346957,11.677610,21.508017,1.003028,1087.799518,-1790.560643,-383.851643,683.774366,-1963.298284,-421.803663
10080.380351,11.705602,21.471682,0.998254,676.374298,-1859.640909,-1284.996589,198.805404,-2013.745126,-1185.258402
10080.380351,11.705602,21.471682,0.998254,213.329277,-2020.521018,-1139.645192,727.359859,-1852.885465,-1237.741155
10080.380351,11.705602,21.471682,0.998254,522.422362,-1984.970388,-900.369806,1039.578447,-1787.130542,-871.040667
10080.380351,11.705602,21.471682,0.998254,1277.354015,-1657.343254,-875.031643,764.370926,-1899.280319,-927.962854
10080.380351,11.705602,21.471682,0.998254,1190.926640,-1732.326420,-385.364499,667.380611,-1966.001485,-419.134707
10080.413670,11.733200,21.434909,0.992106,657.243350,-1859.158729,-1294.248044,183.133140,-2011.067863,-1194.029739
10080.413670,11.733200,21.434909,0.992106,201.873343,-2017.307446,-1148.432320,712.267042,-1851.411555,-1246.944966
10080.413670,11.733200,21.434909,0.992106,1269.716264,-1656.022411,-880.713626,757.276015,-1897.137757,-933.230644
10080.413670,11.733200,21.434909,0.992106,486.232968,-1991.132946,-906.232810,1016.546159,-1793.077098,-876.979852
10080.413670,11.733200,21.434909,0.992106,1193.749783,-1727.269480,-389.399703,687.971453,-1956.037878,-413.889476
10080.447054,11.761438,21.397546,0.985774,696.662382,-1835.939871,-1311.515507,223.889236,-1994.315445,-1221.170716
10080.447054,11.761438,21.397546,0.985774,184.914838,-2015.640179,-1160.296529,699.697852,-1848.560202,-1260.066099
10080.447054,11.761438,21.397546,0.985774,235.101181,-1996.690929,-1200.866637,627.991213,-1868.896221,-1280.769707
10080.447054,11.761438,21.397546,0.985774,965.688330,-1806.408166,-922.883987,475.165908,-1985.881868,-945.964656
10080.447054,11.761438,21.397546,0.985774,1277.258051,-1646.553147,-878.149716,970.516928,-1805.543636,-913.595187
10080.447054,11.761438,21.397546,0.985774,737.262267,-1905.809316,-901.578702,1276.177275,-1651.308358,-848.606386
10080.480416,11.790869,21.357724,0.983006,643.844170,-1848.451724,-1321.518060,154.366948,-2008.819153,-1215.417228
10080.480416,11.790869,21.357724,0.983006,205.764237,-1998.773117,-1215.212035,682.109798,-1837.978836,-1308.662714
10080.480416,11.790869,21.357724,0.983006,161.326432,-2018.910462,-1164.792563,525.270574,-1910.631447,-1237.688619
10080.480416,11.790869,21.357724,0.983006,951.771232,-1806.716906,-929.839742,474.229467,-1983.807189,-950.289388
10080.480416,11.790869,21.357724,0.983006,691.646401,-1918.754275,-907.306163,1116.254950,-1732.513496,-871.485223
10080.513774,11.821299,21.319330,0.982090,151.397002,-2018.884029,-1181.904615,511.492838,-1910.576902,-1249.180855
10080.513774,11.821299,21.319330,0.982090,672.218321,-1829.265064,-1340.824057,197.296280,-1994.084366,-1247.553321
10080.513774,11.821299,21.319330,0.982090,1265.591968,-1635.458524,-891.357317,733.530891,-1893.494793,-951.746695
10080.513774,11.821299,21.319330,0.982090,721.451611,-1903.698809,-916.568973,1265.375506,-1640.684606,-857.108855
10080.547167,11.851330,21.281421,0.985738,657.541701,-1828.345956,-1358.549169,183.032205,-1995.298780,-1266.797912
10080.547167,11.851330,21.281421,0.985738,137.679896,-2020.640281,-1201.206803,496.944335,-1909.540726,-1272.481095
10080.547167,11.851330,21.281421,0.985738,305.371267,-1965.033362,-1272.431360,652.192651,-1835.130964,-1342.626215
10080.547167,11.851330,21.281421,0.985738,851.146596,-1841.748512,-954.696959,449.300693,-1988.916223,-970.201168
10080.547167,11.851330,21.281421,0.985738,699.920525,-1910.162897,-923.325746,1102.388035,-1726.900547,-884.502864
10080.580543,11.879427,21.245326,0.992847,143.707233,-2016.554272,-1227.862787,474.936777,-1913.790314,-1291.047230
10080.580543,11.879427,21.245326,0.992847,639.033603,-1830.144409,-1380.945092,193.176755,-1989.484036,-1293.330283
10080.580543,11.879427,21.245326,0.992847,898.087816,-1819.666271,-960.093031,436.384695,-1992.756469,-983.970937
10080.580543,11.879427,21.245326,0.992847,1260.257445,-1628.446128,-906.138606,902.515114,-1818.332865,-955.576269
10080.580543,11.879427,21.245326,0.992847,694.851763,-1910.763935,-940.129267,1256.116538,-1635.791050,-876.124890
10080.613874,11.904507,21.211671,1.000165,631.425403,-1830.784421,-1405.862429,234.075680,-1975.136674,-1328.480962
10080.613874,11.904507,21.211671,1.000165,261.265017,-1971.516422,-1317.765186,626.831150,-1839.029814,-1384.774490
10080.613874,11.904507,21.211671,1.000165,681.425997,-1918.259629,-952.266539,1201.989923,-1671.830756,-893.672932
10080.613874,11.904507,21.211671,1.000165,1209.577101,-1661.576722,-929.050412,697.598462,-1906.145133,-987.445491
10080.647275,11.927851,21.181091,1.006552,621.483521,-1836.193657,-1429.502785,276.920050,-1964.339861,-1361.516523
10080.647275,11.927851,21.181091,1.006552,252.970479,-1988.127300,-1295.083603,634.469617,-1848.789027,-1372.192391
10080.647275,11.927851,21.181091,1.006552,275.852198,-1970.342294,-1340.825224,616.777291,-1844.560570,-1408.342310
10080.647275,11.927851,21.181091,1.006552,858.390304,-1845.499222,-985.459830,419.607422,-2004.598321,-1009.520913
10080.647275,11.927851,21.181091,1.006552,1258.183688,-1637.351014,-933.894792,862.281038,-1843.683524,-985.688835
10080.647275,11.927851,21.181091,1.006552,746.453971,-1898.148713,-960.191190,1257.692746,-1643.144031,-899.322647
10080.647275,11.927851,21.181091,1.006552,407.108931,-2014.621188,-970.136972,742.977762,-1900.377856,-955.123745
10080.647275,11.927851,21.181091,1.006552,1183.880207,-1719.622527,-397.309903,694.914731,-1957.011823,-420.576482
10080.680626,11.952506,21.152235,1.012998,877.913336,-1841.310702,-1002.753009,416.539493,-2014.693411,-1024.457821
10080.680626,11.952506,21.152235,1.012998,1267.941600,-1633.137638,-943.702102,882.301433,-1840.047377,-998.011544
10080.680626,11.952506,21.152235,1.012998,763.314112,-1897.841770,-972.707210,1259.908439,-1643.252648,-912.924475
10080.680626,11.952506,21.152235,1.012998,404.183762,-2024.808666,-984.957002,759.873148,-1900.114827,-967.628566
10080.680626,11.952506,21.152235,1.012998,1187.577876,-1719.792260,-399.804974,753.134020,-1940.444386,-418.057049
10080.713971,11.978742,21.126628,1.018456,1351.242668,-1578.375797,-938.853016,899.692642,-1838.194362,-1013.000151
10080.713971,11.978742,21.126628,1.018456,895.865339,-1840.138463,-1012.781505,419.046601,-2026.615264,-1045.231770
10080.713971,11.978742,21.126628,1.018456,416.204652,-2034.927853,-1000.268506,919.494661,-1834.751320,-974.104286
10080.713971,11.978742,21.126628,1.018456,924.400170,-1833.806684,-964.420482,1212.172130,-1674.208671,-930.166796
10080.713971,11.978742,21.126628,1.018456,1188.952762,-1720.610685,-401.031101,725.567982,-1961.384892,-428.466375
10080.713971,11.978742,21.126628,1.018456,1567.658354,-1441.004753,-326.770461,1163.582144,-1735.856903,-389.292610
10080.747371,12.004896,21.102944,1.022266,1260.777481,-1638.874886,-969.567323,765.825350,-1909.857991,-1040.694370
10080.747371,12.004896,21.102944,1.022266,762.596577,-1912.251757,-1035.531316,432.124357,-2039.243529,-1059.651141
10080.747371,12.004896,21.102944,1.022266,1186.311171,-1724.787052,-401.442392,698.080028,-1985.225354,-433.557396
10080.747371,12.004896,21.102944,1.022266,746.997320,-1924.568424,-1004.790204,1254.296056,-1649.165132,-933.506237
10080.747371,12.004896,21.102944,1.022266,421.718541,-2050.200088,-1014.550582,743.721756,-1926.883894,-999.666742
10080.747371,12.004896,21.102944,1.022266,1563.166988,-1437.293894,-332.456402,1157.488406,-1742.873886,-393.925303
10080.780713,12.031238,21.079122,1.023684,1069.667784,-1803.522382,-405.703866,652.271375,-2019.126639,-449.549789
10080.780713,12.031238,21.079122,1.023684,1261.476657,-1641.680824,-978.073547,768.824303,-1920.461955,-1055.781530
10080.780713,12.031238,21.079122,1.023684,774.705182,-1924.549184,-1015.287337,1255.528559,-1651.787099,-941.840962
10080.780713,12.031238,21.079122,1.023684,1803.064677,-1186.649743,-286.010172,1349.119092,-1611.653550,-371.250984
10080.814068,12.056801,21.052982,1.022118,1256.827506,-1649.701419,-991.425352,781.669375,-1926.329302,-1068.435003
10080.814068,12.056801,21.052982,1.022118,1070.134419,-1811.122299,-408.170902,649.996756,-2033.930183,-454.936076
10080.814068,12.056801,21.052982,1.022118,668.779326,-1985.625665,-1036.226880,1090.826387,-1764.889893,-983.474638
10080.814068,12.056801,21.052982,1.022118,1798.081125,-1183.443123,-285.445173,1333.640486,-1626.720399,-374.860892
10080.847459,12.082661,21.028182,1.018958,1566.869210,-1427.042991,-331.589818,1193.260533,-1736.324393,-394.678972
10080.847459,12.082661,21.028182,1.018958,1185.493535,-1742.658037,-412.608364,700.066671,-2022.973631,-444.581241
10080.847459,12.082661,21.028182,1.018958,1251.602971,-1659.912650,-1001.372331,772.811110,-1941.429909,-1083.850271
10080.847459,12.082661,21.028182,1.018958,643.811048,-2008.537264,-1053.025369,1093.996631,-1771.607623,-990.600918
10080.880821,12.110381,21.003270,1.013264,1986.859315,-921.433473,-227.759126,1561.208036,-1435.135968,-338.178128
10080.880821,12.110381,21.003270,1.013264,1558.147320,-1437.588812,-333.009337,1193.280680,-1742.915391,-396.131061
10080.880821,12.110381,21.003270,1.013264,1185.593817,-1749.335326,-414.178378,681.232176,-2042.711933,-451.292621
10080.880821,12.110381,21.003270,1.013264,1247.776781,-1669.793833,-1008.840549,785.242995,-1946.007522,-1091.950751
10080.880821,12.110381,21.003270,1.013264,784.102483,-1953.753458,-1050.577751,1253.328099,-1672.191278,-968.305793
10080.914173,12.140458,20.979449,1.005613,1190.632753,-1752.103345,-414.086601,683.881951,-2051.128486,-450.803735
10080.914173,12.140458,20.979449,1.005613,783.080184,-1964.524940,-1055.767600,1197.493438,-1718.271834,-988.941253
10080.914173,12.140458,20.979449,1.005613,1199.369619,-1710.970023,-1025.299023,771.683701,-1962.402267,-1102.592287
10080.914173,12.140458,20.979449,1.005613,1979.436369,-927.928683,-228.678020,1569.908835,-1429.224248,-336.299846
10080.914173,12.140458,20.979449,1.005613,1566.858120,-1431.694672,-331.137902,1159.304365,-1773.545447,-402.493547
10080.947566,12.172212,20.956439,0.995928,1187.557323,-1760.201457,-415.741757,676.908914,-2062.353982,-453.330637
10080.947566,12.172212,20.956439,0.995928,1250.623988,-1680.827908,-1022.638074,824.935625,-1943.118709,-1104.771996
10080.947566,12.172212,20.956439,0.995928,839.975805,-1942.936595,-1057.751076,1196.106598,-1726.481831,-992.039854
10080.947566,12.172212,20.956439,0.995928,1903.008534,-1038.146663,-247.059487,1512.423689,-1488.460837,-343.629851
10080.947566,12.172212,20.956439,0.995928,1509.311162,-1490.878626,-338.524123,1159.732738,-1779.269357,-404.647282
10080.980921,12.205642,20.934530,0.984527,1183.989966,-1768.282061,-413.598552,681.015572,-2067.583435,-456.185943
10080.980921,12.205642,20.934530,0.984527,1241.421522,-1693.992140,-1030.806158,870.249057,-1927.038509,-1102.074931
10080.980921,12.205642,20.934530,0.984527,1982.347543,-922.985379,-226.154809,1579.902181,-1426.715872,-335.576919
10080.980921,12.205642,20.934530,0.984527,1576.837807,-1429.216965,-330.437915,1159.634846,-1784.919429,-402.937916
10081.014308,12.243723,20.915037,0.975116,1188.873370,-1769.930861,-416.362673,679.535002,-2076.709498,-451.154847
10081.014308,12.243723,20.915037,0.975116,1257.566035,-1686.284315,-1035.890484,884.940988,-1926.211425,-1107.161591
10081.014308,12.243723,20.915037,0.975116,1980.516732,-918.411859,-223.215702,1678.125184,-1321.202088,-309.651220
10081.014308,12.243723,20.915037,0.975116,1663.429716,-1337.456562,-311.226839,1359.521315,-1633.811906,-377.607393
10081.047674,12.285623,20.895067,0.969229,1187.496474,-1774.969868,-420.246985,654.421486,-2098.205177,-460.822135
10081.047674,12.285623,20.895067,0.969229,1792.558854,-1178.168232,-283.037682,1351.089349,-1642.431058,-376.359072
10081.081007,12.328136,20.876564,0.966981,1178.387623,-1784.960354,-419.073923,736.511751,-2062.713994,-447.062030
10081.081007,12.328136,20.876564,0.966981,1785.546651,-1183.833945,-280.638343,1345.238910,-1649.711690,-379.643540
10081.114379,12.370676,20.856446,0.968401,1169.010853,-1794.780688,-423.912844,721.995490,-2074.631195,-454.672327
10081.114379,12.370676,20.856446,0.968401,1782.161422,-1187.629777,-283.084540,1349.365912,-1648.060984,-380.015426
10081.147750,12.411411,20.832539,0.972864,1161.626822,-1802.436420,-425.714867,661.327749,-2108.858791,-468.509435
10081.147750,12.411411,20.832539,0.972864,1785.837256,-1182.777236,-281.681662,1364.987830,-1636.376192,-382.195356
10081.181122,12.449451,20.807274,0.977053,1787.236637,-1185.156328,-286.746455,1337.801156,-1662.985079,-385.621050
10081.181122,12.449451,20.807274,0.977053,1164.257138,-1803.570680,-429.039545,724.695525,-2078.911556,-458.415661
10081.214471,12.485987,20.785127,0.982403,1158.548530,-1810.751380,-433.649168,718.160029,-2085.254693,-463.783597
10081.214471,12.485987,20.785127,0.982403,1787.186204,-1187.247497,-283.827624,1526.015390,-1489.190251,-349.089813
10081.214471,12.485987,20.785127,0.982403,1522.935806,-1491.704290,-344.061939,1120.096889,-1837.933486,-423.843218
10081.247853,12.522580,20.764886,0.991255,1787.294504,-1187.020557,-286.846346,1536.316079,-1479.856335,-350.959230
10081.247853,12.522580,20.764886,0.991255,1533.241964,-1482.403680,-345.944377,1161.038997,-1809.968910,-418.535121
10081.247853,12.522580,20.764886,0.991255,1160.745000,-1811.436770,-437.499955,748.537389,-2072.454217,-463.789950
10081.281214,12.558687,20.744109,1.001865,1786.178417,-1186.798485,-290.176645,1526.951068,-1489.003862,-355.450790
10081.281214,12.558687,20.744109,1.001865,1161.213466,-1812.215375,-445.717882,769.057448,-2063.140526,-463.316891
10081.314582,12.595134,20.725437,1.012078,1962.110243,-922.058737,-230.457805,1653.433611,-1349.272274,-329.287362
10081.314582,12.595134,20.725437,1.012078,1633.391149,-1372.471485,-335.663356,1162.224126,-1809.674120,-428.968400
10081.347956,12.631641,20.705490,1.018883,1965.698639,-910.754527,-231.390774,1695.911989,-1295.401706,-319.012425
10081.347956,12.631641,20.705490,1.018883,1533.719667,-1476.967756,-349.383216,1259.738616,-1731.542381,-414.636158
10081.381339,12.668460,20.684691,1.021431,1628.088543,-1371.657112,-340.813876,1151.584046,-1815.390649,-435.660033
10081.414673,12.705820,20.663523,1.020706,1776.042058,-1182.044711,-295.076487,1449.846450,-1555.671267,-378.687994
10081.448070,12.743345,20.639408,1.016602,1771.540176,-1181.961853,-295.725047,1516.186836,-1484.240697,-364.358814
10081.448070,12.743345,20.639408,1.016602,1513.107095,-1486.944306,-359.520117,1090.622127,-1855.487583,-447.596375
10081.481414,12.781304,20.614267,1.010760,1774.429861,-1171.675387,-294.140307,1523.707844,-1471.237752,-361.685763
10081.514769,12.819865,20.588779,1.004429,1763.072245,-1179.636980,-290.664230,1515.267880,-1475.205457,-362.694151
10081.548145,12.858863,20.562882,0.996914,1758.666504,-1179.240816,-290.560809,1511.940579,-1474.880809,-361.375134
10081.548145,12.858863,20.562882,0.996914,1508.844919,-1477.705200,-356.675017,1240.773578,-1729.723673,-416.093931
10081.581508,12.898842,20.536509,0.991234,1616.810581,-1354.831848,-337.429901,1357.716266,-1626.749114,-385.685961
10081.581508,12.898842,20.536509,0.991234,1354.611039,-1629.910155,-390.416766,1086.747289,-1853.742993,-438.487450
10081.614873,12.939891,20.507843,0.989331,1762.773775,-1159.743440,-287.622021,1510.876018,-1473.302243,-361.155458
10081.648249,12.980515,20.480742,0.989463,1608.917377,-1360.610127,-339.991437,1356.115423,-1633.526557,-388.174142
10081.681613,13.020012,20.452502,0.993318,1601.387423,-1370.742105,-340.314168,1152.718003,-1820.422835,-440.614308
10081.714981,13.058046,20.425827,0.998936,1614.391620,-1358.351239,-339.751410,1359.072463,-1641.257989,-390.117444
10081.748373,13.093394,20.403236,1.004232,1753.891696,-1173.614704,-290.672649,1528.933363,-1468.783481,-364.324490
